DATASET_TITLE,"Hospital Admissions: Summary Statistics, 2004/05",,,,,,FROM,Apr-2004,Apr-2004,Apr-2004,Apr-2004,Apr-2004,Apr-2004,Apr-2004,Apr-2004,Apr-2004
AREA_TYPE,Local Authority,,,,,,TO,Mar-2005,Mar-2005,Mar-2005,Mar-2005,Mar-2005,Mar-2005,Mar-2005,Mar-2005,Mar-2005
GEO_HIERARCHY,NeSS Geography Hierarchy,,,,,,HEADING,All Finished Admission Episodes,Coronary Heart Disease (CHD); Diagnosis,Cerebrovascular Disease (including Stroke); Diagnosis,Cancer (excluding non-melanoma skin cancer); Diagnosis,Falls (basic accidental falls); External cause,Coronary Artery Bypass Graft (CABG) and Percutaneous Transluminal Coronary Angioplasty (PTCA); Operation,Hip Replacement; Operation,Knee Replacement; Operation,Cataract; Operation
,,,,,,,MEASUREMENT_UNIT,Count,Count,Count,Count,Count,Count,Count,Count,Count
,,,,,,,STATISTICAL_UNIT,Admission Episodes,Admission Episodes,Admission Episodes,Admission Episodes,Admission Episodes,Admission Episodes,Admission Episodes,Admission Episodes,Admission Episodes
GOR_CODE,GOR_NAME,CTY_CODE,CTY_NAME,LA_CODE,LA_NAME,AREA_METADATA,,DATA_VALUE,DATA_VALUE,DATA_VALUE,DATA_VALUE,DATA_VALUE,DATA_VALUE,DATA_VALUE,DATA_VALUE,DATA_VALUE
"H","London",,,"00AE","Brent",,,49678,2644,711,4405,956,343,160,194,1748
"H","London",,,"00AF","Bromley",,,58224,4458,958,5002,1976,310,326,290,1836
"H","London",,,"00AG","Camden",,,32719,1859,608,2964,975,167,104,90,989
"H","London",,,"00AH","Croydon",,,57522,4472,974,5027,1929,524,288,282,1780
"H","London",,,"00AJ","Ealing",,,56541,4556,960,7314,1277,568,154,264,1811
"H","London",,,"00AK","Enfield",,,56084,2953,791,6018,1214,330,153,204,1896
"H","London",,,"00AL","Greenwich",,,45913,3420,1163,5021,1359,210,165,196,917
"H","London",,,"00AM","Hackney",,,45009,1852,493,2181,693,235,x,66,954
"H","London",,,"00AN","Hammersmith and Fulham",,,29973,1462,400,3494,929,139,85,86,601
"H","London",,,"00AP","Haringey",,,39504,1630,492,4187,839,133,99,95,1088
"H","London",,,"00AQ","Harrow",,,40165,2404,531,3019,971,286,155,221,1577
"H","London",,,"00AR","Havering",,,43794,4069,760,3242,1423,373,234,229,1532
"H","London",,,"00AS","Hillingdon",,,51304,3372,670,3698,1541,411,204,279,1669
"H","London",,,"00AT","Hounslow",,,38179,2892,583,4772,940,403,120,217,1378
"H","London",,,"00AU","Islington",,,31628,1853,450,3540,860,152,107,110,798
"H","London",,,"00AW","Kensington and Chelsea",,,23966,1251,412,3091,635,x,92,84,577
"H","London",,,"00AX","Kingston upon Thames",,,29107,1799,549,2807,808,200,115,146,746
"H","London",,,"00AY","Lambeth",,,48607,1854,823,3401,1084,225,143,211,1070
"H","London",,,"00AZ","Lewisham",,,51772,2624,835,4784,1194,218,175,188,1110
"H","London",,,"00BA","Merton",,,33892,1625,514,3868,902,250,141,160,848
"H","London",,,"00BB","Newham",,,49186,3000,508,2609,950,342,89,109,1122
"H","London",,,"00BC","Redbridge",,,44460,4105,733,4796,1199,464,199,223,1728
"H","London",,,"00BD","Richmond upon Thames",,,28614,1765,503,3986,1021,218,159,127,850
"H","London",,,"00BE","Southwark",,,47653,2155,812,3283,1026,227,158,207,939
"H","London",,,"00BF","Sutton",,,36069,1662,422,3231,796,235,160,199,727
"H","London",,,"00BG","Tower Hamlets",,,40644,2817,837,2256,1020,227,77,93,957
"H","London",,,"00BH","Waltham Forest",,,42005,2905,745,3833,1232,204,159,194,1250
"H","London",,,"00BJ","Wandsworth",,,46430,2236,682,5276,1502,262,124,169,1297
"H","London",,,"00BK","Westminster",,,32557,2099,755,3466,873,166,95,104,813
"J","South East",,,"00LC","Medway",,,41229,3335,600,2548,1607,177,200,245,768
"J","South East",,,"00MA","Bracknell Forest",,,19905,1312,300,1467,447,118,102,116,495
"J","South East",,,"00MB","West Berkshire",,,25129,967,285,1996,305,188,176,173,882
"J","South East",,,"00MC","Reading",,,27520,826,339,1970,355,138,107,129,903
"J","South East",,,"00MD","Slough",,,27385,1868,357,1381,650,173,79,146,604
"J","South East",,,"00ME","Windsor and Maidenhead",,,25007,1787,455,1985,822,203,127,171,650
"J","South East",,,"00MF","Wokingham",,,24334,893,312,2075,429,179,155,135,793
"J","South East",,,"00MG","Milton Keynes",,,42792,3200,517,5187,1326,218,166,149,707
"J","South East",,,"00ML","Brighton and Hove",,,45532,2975,797,3217,1473,298,277,237,1597
"J","South East",,,"00MR","Portsmouth",,,41822,3422,849,3269,1516,98,249,247,1579
"J","South East",,,"00MS","Southampton",,,44198,2017,731,3787,675,123,195,187,1575
"J","South East",,,"00MW","Isle of Wight",,,24265,1282,479,1999,616,131,286,335,918
"J","South East","11","Buckinghamshire","11UB","Aylesbury Vale",,,29901,2138,381,2876,709,320,158,183,887
"J","South East","11","Buckinghamshire","11UC","Chiltern",,,15789,1236,307,2623,567,160,112,86,376
"J","South East","11","Buckinghamshire","11UE","South Bucks",,,13009,1025,218,1130,458,104,68,65,341
"J","South East","11","Buckinghamshire","11UF","Wycombe",,,30798,2383,480,3774,871,300,193,180,676
"J","South East","21","East Sussex","21UC","Eastbourne",,,23803,2571,400,3089,744,166,128,117,939
"J","South East","21","East Sussex","21UD","Hastings",,,17734,1401,361,1265,673,112,125,92,486
"J","South East","21","East Sussex","21UF","Lewes",,,19731,1654,352,2016,648,178,146,142,838
"J","South East","21","East Sussex","21UG","Rother",,,18070,1693,437,2073,713,136,163,137,772
"J","South East","21","East Sussex","21UH","Wealden",,,29309,3051,518,3789,869,258,209,167,1113
"J","South East","24","Hampshire","24UB","Basingstoke and Deane",,,30944,1883,364,3054,379,216,193,192,1163
"J","South East","24","Hampshire","24UC","East Hampshire",,,21024,1577,474,2049,655,121,166,132,895
"J","South East","24","Hampshire","24UD","Eastleigh",,,20327,1324,366,1879,503,91,120,99,751
"J","South East","24","Hampshire","24UE","Fareham",,,21369,1769,399,2108,726,59,155,176,1124
"J","South East","24","Hampshire","24UF","Gosport",,,16385,1490,393,1408,557,62,107,130,784
"J","South East","24","Hampshire","24UG","Hart",,,15939,973,216,1997,402,94,93,82,531
"J","South East","24","Hampshire","24UH","Havant",,,27225,2266,635,2462,1015,77,204,174,1224
"J","South East","24","Hampshire","24UJ","New Forest",,,40554,2249,658,4267,848,162,337,250,1543
"J","South East","24","Hampshire","24UL","Rushmoor",,,17523,1173,242,1512,466,102,92,78,548
"J","South East","24","Hampshire","24UN","Test Valley",,,20342,1436,372,1854,573,95,111,119,760
"J","South East","24","Hampshire","24UP","Winchester",,,18814,1522,356,1738,749,82,129,89,699
"J","South East","29","Kent","29UB","Ashford",,,19513,1622,304,2938,650,143,112,102,867
"J","South East","29","Kent","29UC","Canterbury",,,24922,2515,404,2921,1056,147,120,119,1057
"J","South East","29","Kent","29UD","Dartford",,,15641,647,281,966,620,107,110,101,360
"J","South East","29","Kent","29UE","Dover",,,19855,1882,338,2887,737,133,110,138,961
"J","South East","29","Kent","29UG","Gravesham",,,16688,853,271,1185,663,138,101,82,452
"J","South East","29","Kent","29UH","Maidstone",,,19286,1563,294,1798,482,174,90,99,880
"J","South East","29","Kent","29UK","Sevenoaks",,,18877,1141,300,1451,654,119,129,119,671
"J","South East","29","Kent","29UL","Shepway",,,20627,1940,303,3148,758,134,118,123,1172
"J","South East","29","Kent","29UM","Swale",,,20143,1743,311,1564,818,89,135,118,424
"J","South East","29","Kent","29UN","Thanet",,,29904,3501,674,4269,1220,164,211,168,1641
"J","South East","29","Kent","29UP","Tonbridge and Malling",,,16153,1244,251,1346,489,141,75,63,761
"J","South East","29","Kent","29UQ","Tunbridge Wells",,,16317,1218,281,1544,620,114,125,74,580
"J","South East","38","Oxfordshire","38UB","Cherwell",,,26274,1150,303,2777,760,130,214,196,725
"J","South East","38","Oxfordshire","38UC","Oxford",,,23572,768,322,1768,740,62,112,155,740
"J","South East","38","Oxfordshire","38UD","South Oxfordshire",,,22747,877,381,2054,544,128,188,171,850
"J","South East","38","Oxfordshire","38UE","Vale of White Horse",,,19361,822,336,1699,622,89,160,179,747
"J","South East","38","Oxfordshire","38UF","West Oxfordshire",,,17316,671,295,1761,629,79,176,170,618
"J","South East","43","Surrey","43UB","Elmbridge",,,20955,1445,415,2520,904,153,110,101,617
"J","South East","43","Surrey","43UC","Epsom and Ewell",,,12710,932,215,1253,462,72,72,55,229
"J","South East","43","Surrey","43UD","Guildford",,,22770,1502,327,2138,811,166,143,94,788
"J","South East","43","Surrey","43UE","Mole Valley",,,14620,1194,245,1595,550,96,81,67,405
"J","South East","43","Surrey","43UF","Reigate and Banstead",,,22951,1692,342,2106,883,132,99,117,718
"J","South East","43","Surrey","43UG","Runnymede",,,13807,894,233,1820,484,116,70,71,492
"J","South East","43","Surrey","43UH","Spelthorne",,,17020,1196,272,1937,572,142,86,105,671
"J","South East","43","Surrey","43UJ","Surrey Heath",,,15731,1068,219,1648,394,117,114,98,502
"J","South East","43","Surrey","43UK","Tandridge",,,13190,1100,199,1456,590,117,77,62,529
"J","South East","43","Surrey","43UL","Waverley",,,22024,1424,358,2117,738,135,123,71,707
"J","South East","43","Surrey","43UM","Woking",,,15349,943,247,1643,584,120,79,85,469
"J","South East","45","West Sussex","45UB","Adur",,,16063,1008,207,2028,472,125,106,92,495
"J","South East","45","West Sussex","45UC","Arun",,,39643,3155,1034,4159,1464,212,312,212,1128
"J","South East","45","West Sussex","45UD","Chichester",,,25252,1893,898,2134,956,86,224,166,565
"J","South East","45","West Sussex","45UE","Crawley",,,17982,1448,232,1376,610,168,95,110,651
"J","South East","45","West Sussex","45UF","Horsham",,,21847,1566,516,2428,773,168,157,106,754
"J","South East","45","West Sussex","45UG","Mid Sussex",,,22228,1663,484,1972,686,122,169,146,985
"J","South East","45","West Sussex","45UH","Worthing",,,26791,1571,375,2893,948,182,203,141,790
"K","South West",,,"00HA","Bath and North East Somerset",,,32011,2026,711,3438,1531,125,178,181,1230
"K","South West",,,"00HB","Bristol, City of",,,94576,7233,1573,11841,2736,304,485,480,2773
"K","South West",,,"00HC","North Somerset",,,46860,4675,966,6840,1582,185,372,318,1296
"K","South West",,,"00HD","South Gloucestershire",,,52390,4738,1095,7105,1355,205,375,354,1542
"K","South West",,,"00HG","Plymouth",,,54557,4141,941,4730,1502,373,333,268,2219
"K","South West",,,"00HH","Torbay",,,28215,1686,570,2232,1193,147,190,191,997
"K","South West",,,"00HN","Bournemouth",,,46765,2033,475,5277,1316,206,248,192,1305
"K","South West",,,"00HP","Poole",,,36954,3277,768,2428,1239,178,216,182,937
"K","South West",,,"00HX","Swindon",,,38433,2532,685,4278,1192,151,225,246,882
"K","South West","15","Cornwall and Isles of Scilly","15UB","Caradon",,,18131,1403,459,2044,444,129,111,106,842
"K","South West","15","Cornwall and Isles of Scilly","15UC","Carrick",,,24853,1556,488,3191,713,146,108,97,1031
"K","South West","15","Cornwall and Isles of Scilly","15UD","Kerrier",,,28567,1678,535,3198,727,143,144,x,1068
"K","South West","15","Cornwall and Isles of Scilly","15UE","North Cornwall",,,20099,1471,407,2436,532,141,166,130,841
"K","South West","15","Cornwall and Isles of Scilly","15UF","Penwith",,,17644,1208,354,2114,509,93,100,78,681
"K","South West","15","Cornwall and Isles of Scilly","15UG","Restormel",,,28118,1819,493,3132,725,146,149,91,975
"K","South West","15","Cornwall and Isles of Scilly","15UH","Isles of Scilly",,,560,22,13,33,13,x,x,x,22
"K","South West","18","Devon","18UB","East Devon",,,34863,2739,859,6039,1139,260,298,256,1378
"K","South West","18","Devon","18UC","Exeter",,,25820,1886,583,3495,791,154,152,143,711
"K","South West","18","Devon","18UD","Mid Devon",,,17865,1151,330,3090,449,116,135,149,569
"K","South West","18","Devon","18UE","North Devon",,,22536,2238,449,3007,723,175,204,222,749
"K","South West","18","Devon","18UG","South Hams",,,16651,1073,362,1840,574,112,142,85,702
"K","South West","18","Devon","18UH","Teignbridge",,,26445,1880,625,3001,1017,192,194,190,848
"K","South West","18","Devon","18UK","Torridge",,,14719,1673,334,2436,512,114,163,148,438
"K","South West","18","Devon","18UL","West Devon",,,11015,784,218,1568,322,67,90,83,436
"K","South West","19","Dorset","19UC","Christchurch",,,14715,693,187,1876,361,74,106,90,534
"K","South West","19","Dorset","19UD","East Dorset",,,22062,1468,419,2274,623,114,193,161,717
"K","South West","19","Dorset","19UE","North Dorset",,,14688,1169,364,1588,471,x,112,79,490
"K","South West","19","Dorset","19UG","Purbeck",,,11384,1005,296,920,346,57,86,80,341
"K","South West","19","Dorset","19UH","West Dorset",,,23621,1647,513,3234,662,111,201,163,810
"K","South West","19","Dorset","19UJ","Weymouth and Portland",,,17565,1132,333,1985,412,82,x,104,516
"K","South West","23","Gloucestershire","23UB","Cheltenham",,,22892,1408,321,3981,661,105,150,103,809
"K","South West","23","Gloucestershire","23UC","Cotswold",,,17797,1296,368,2910,612,83,129,105,605
"K","South West","23","Gloucestershire","23UD","Forest of Dean",,,15449,1237,225,2259,390,90,113,117,631
"K","South West","23","Gloucestershire","23UE","Gloucester",,,24774,1655,336,3372,651,117,147,122,905
"K","South West","23","Gloucestershire","23UF","Stroud",,,23408,1453,408,3953,622,110,170,136,885
"K","South West","23","Gloucestershire","23UG","Tewkesbury",,,16312,1065,288,2791,437,92,128,97,649
"K","South West","40","Somerset","40UB","Mendip",,,19738,1466,474,2135,844,112,135,106,689
"K","South West","40","Somerset","40UC","Sedgemoor",,,25400,2615,482,3804,747,177,210,152,850
"K","South West","40","Somerset","40UD","South Somerset",,,35361,3128,818,3432,1089,274,343,228,1041
"K","South West","40","Somerset","40UE","Taunton Deane",,,25527,2481,496,3549,655,180,175,152,753
"K","South West","40","Somerset","40UF","West Somerset",,,8430,907,216,1401,257,58,92,x,392
"K","South West","46","Wiltshire","46UB","Kennet",,,14355,1045,251,1833,523,55,123,105,429
"K","South West","46","Wiltshire","46UC","North Wiltshire",,,22257,1354,548,2412,852,99,158,155,713
"K","South West","46","Wiltshire","46UD","Salisbury",,,26517,2757,521,3775,1023,80,186,190,827
"K","South West","46","Wiltshire","46UF","West Wiltshire",,,22160,1640,595,2035,962,101,138,123,1050
