DATASET_TITLE,"Hospital Admissions: Summary Statistics, 2002/03",,,,,,FROM,Apr-2002,Apr-2002,Apr-2002,Apr-2002,Apr-2002,Apr-2002,Apr-2002,Apr-2002,Apr-2002
"J","South East","29","Kent","29UB","Ashford",,,18593,1737,250,2586,570,126,102,107,548
"J","South East","29","Kent","29UC","Canterbury",,,26846,2454,421,4160,937,114,125,110,1013
"J","South East","29","Kent","29UD","Dartford",,,14446,513,156,933,426,74,100,82,432
"J","South East","29","Kent","29UE","Dover",,,20397,2019,389,3078,681,120,130,138,719
"J","South East","29","Kent","29UG","Gravesham",,,15738,661,200,892,513,87,107,96,445
"J","South East","29","Kent","29UH","Maidstone",,,21123,1791,411,2195,630,128,82,90,596
"J","South East","29","Kent","29UK","Sevenoaks",,,18278,1090,293,1505,620,105,134,112,693
"J","South East","29","Kent","29UL","Shepway",,,20205,1996,355,3234,641,121,115,88,652
"J","South East","29","Kent","29UM","Swale",,,21514,1922,553,2421,695,82,106,84,630
"J","South East","29","Kent","29UN","Thanet",,,30351,3484,716,4836,969,160,167,134,1070
"J","South East","29","Kent","29UP","Tonbridge and Malling",,,17301,1344,320,1617,496,119,105,100,526
"J","South East","29","Kent","29UQ","Tunbridge Wells",,,16509,1278,343,1372,654,95,125,77,551
"J","South East","38","Oxfordshire","38UB","Cherwell",,,20197,1040,331,2223,571,98,155,118,718
"J","South East","38","Oxfordshire","38UC","Oxford",,,20050,799,319,2006,524,60,148,117,861
"J","South East","38","Oxfordshire","38UD","South Oxfordshire",,,20003,856,381,2208,411,104,202,136,683
"J","South East","38","Oxfordshire","38UE","Vale of White Horse",,,16769,813,315,2413,464,82,206,136,746
"J","South East","38","Oxfordshire","38UF","West Oxfordshire",,,14048,563,375,1675,400,52,176,120,665
"J","South East","43","Surrey","43UB","Elmbridge",,,17911,1154,448,2368,752,152,104,80,503
"J","South East","43","Surrey","43UC","Epsom and Ewell",,,12195,831,304,1507,463,52,61,78,261
"J","South East","43","Surrey","43UD","Guildford",,,19743,1407,327,1805,714,112,104,97,713
"J","South East","43","Surrey","43UE","Mole Valley",,,13672,951,257,1510,586,78,75,87,326
"J","South East","43","Surrey","43UF","Reigate and Banstead",,,20266,1216,315,2086,719,98,79,87,487
"J","South East","43","Surrey","43UG","Runnymede",,,12092,803,209,1563,385,90,91,84,361
"J","South East","43","Surrey","43UH","Spelthorne",,,15859,1275,289,2177,406,116,89,121,469
"J","South East","43","Surrey","43UJ","Surrey Heath",,,14007,1055,239,1690,437,87,99,75,302
"J","South East","43","Surrey","43UK","Tandridge",,,11668,712,146,1194,391,76,41,36,373
"J","South East","43","Surrey","43UL","Waverley",,,19586,1478,335,1965,718,118,110,77,686
"J","South East","43","Surrey","43UM","Woking",,,13056,808,230,1381,510,105,71,80,350
"J","South East","45","West Sussex","45UB","Adur",,,14468,712,181,1927,406,77,96,56,501
"J","South East","45","West Sussex","45UC","Arun",,,33903,2150,770,3409,1011,150,292,211,1000
"J","South East","45","West Sussex","45UD","Chichester",,,22460,1462,632,1884,610,80,186,164,426
"J","South East","45","West Sussex","45UE","Crawley",,,17172,1115,217,1415,376,125,76,80,420
"J","South East","45","West Sussex","45UF","Horsham",,,19921,1337,400,2245,601,134,125,102,493
"J","South East","45","West Sussex","45UG","Mid Sussex",,,18731,1517,318,1533,520,154,119,77,734
"J","South East","45","West Sussex","45UH","Worthing",,,24798,1186,417,2509,880,110,123,111,819
"K","South West",,,"00HA","Bath and North East Somerset",,,28993,1603,647,2764,995,115,183,130,1213
"K","South West",,,"00HB","Bristol, City of",,,81715,6005,1545,9974,2223,232,363,404,2482
"K","South West",,,"00HC","North Somerset",,,41209,3948,832,5782,1169,139,300,221,1198
"K","South West",,,"00HD","South Gloucestershire",,,48338,3944,864,6835,1124,176,282,241,1393
"K","South West",,,"00HG","Plymouth",,,50533,3886,801,5715,1422,215,203,155,1375
"K","South West",,,"00HH","Torbay",,,26221,1852,539,2173,1049,133,176,98,1003
"K","South West",,,"00HN","Bournemouth",,,45646,2017,329,4637,1247,95,259,178,1276
"K","South West",,,"00HP","Poole",,,35741,3156,729,3535,1109,145,194,149,874
"K","South West",,,"00HX","Swindon",,,31292,2037,486,3261,831,139,198,150,832
"K","South West","15","Cornwall and Isles of Scilly","15UB","Caradon",,,16911,1405,376,2375,444,105,81,66,465
"K","South West","15","Cornwall and Isles of Scilly","15UC","Carrick",,,24146,1411,475,3135,621,96,107,64,828
"K","South West","15","Cornwall and Isles of Scilly","15UD","Kerrier",,,27088,1587,488,3353,643,91,121,66,711
"K","South West","15","Cornwall and Isles of Scilly","15UE","North Cornwall",,,19043,1279,439,2564,484,61,133,64,607
"K","South West","15","Cornwall and Isles of Scilly","15UF","Penwith",,,17646,1146,320,2297,486,69,58,x,495
"K","South West","15","Cornwall and Isles of Scilly","15UG","Restormel",,,25449,1545,458,3087,604,105,106,84,724
"K","South West","15","Cornwall and Isles of Scilly","15UH","Isles of Scilly",,,630,14,x,62,15,-,x,x,14
"K","South West","18","Devon","18UB","East Devon",,,32808,2075,781,6108,1006,138,264,223,1025
"K","South West","18","Devon","18UC","Exeter",,,25201,1460,596,3225,743,113,157,130,552
"K","South West","18","Devon","18UD","Mid Devon",,,16402,861,297,2245,414,74,144,107,435
"K","South West","18","Devon","18UE","North Devon",,,21483,1672,350,2703,562,70,124,108,627
"K","South West","18","Devon","18UG","South Hams",,,15863,1063,331,2031,527,71,84,70,557
"K","South West","18","Devon","18UH","Teignbridge",,,25135,1603,605,2898,884,119,161,133,940
"K","South West","18","Devon","18UK","Torridge",,,13553,1355,364,2130,347,70,106,55,408
"K","South West","18","Devon","18UL","West Devon",,,10545,637,200,1759,278,51,80,41,292
"K","South West","19","Dorset","19UC","Christchurch",,,14960,682,x,2007,358,44,89,71,550
"K","South West","19","Dorset","19UD","East Dorset",,,22532,1527,334,3035,555,84,181,125,686
"K","South West","19","Dorset","19UE","North Dorset",,,13587,937,274,1565,366,47,105,82,340
"K","South West","19","Dorset","19UG","Purbeck",,,11159,1014,271,1226,284,37,x,48,312
"K","South West","19","Dorset","19UH","West Dorset",,,24124,1462,534,2727,639,84,187,120,787
"K","South West","19","Dorset","19UJ","Weymouth and Portland",,,17038,947,301,1849,364,53,98,74,484
"K","South West","23","Gloucestershire","23UB","Cheltenham",,,22074,1439,432,3313,688,70,122,94,850
"K","South West","23","Gloucestershire","23UC","Cotswold",,,17448,1386,410,2974,553,70,148,85,565
"K","South West","23","Gloucestershire","23UD","Forest of Dean",,,14906,993,243,2429,387,85,126,124,374
"K","South West","23","Gloucestershire","23UE","Gloucester",,,23187,1496,313,3119,550,103,130,106,561
"K","South West","23","Gloucestershire","23UF","Stroud",,,22364,1321,327,3498,601,108,147,110,705
"K","South West","23","Gloucestershire","23UG","Tewkesbury",,,15466,1121,243,2587,385,76,140,96,569
"K","South West","40","Somerset","40UB","Mendip",,,18486,1321,474,1989,621,90,172,119,603
"K","South West","40","Somerset","40UC","Sedgemoor",,,23810,2371,602,3120,650,123,159,134,872
"K","South West","40","Somerset","40UD","South Somerset",,,32825,3149,818,2961,989,180,347,247,1170
"K","South West","40","Somerset","40UE","Taunton Deane",,,23322,2337,543,2570,628,115,144,119,772
"K","South West","40","Somerset","40UF","West Somerset",,,7976,886,228,1110,252,33,71,56,381
"K","South West","46","Wiltshire","46UB","Kennet",,,12371,748,225,1465,352,57,100,90,369
"K","South West","46","Wiltshire","46UC","North Wiltshire",,,20088,1126,425,2036,643,73,145,108,573
"K","South West","46","Wiltshire","46UD","Salisbury",,,24101,1743,325,3402,627,59,151,122,710
"K","South West","46","Wiltshire","46UF","West Wiltshire",,,19868,1198,487,1722,597,64,131,86,635
